id,category,issue,polarity,source,language,text,reference,group_id
07215,extraneous,peer distraction,neg,synthetic,taglish,"Sa video call class, may kaklase na naglalaro ng music habang naka-mute ang video niya buong period.",,4616
07216,extraneous,peer distraction,neg,synthetic,taglish,May grupo sa gilid na naguusap tungkol sa bagong item sa isang mobile game habang may activity.,,4617
07217,extraneous,peer distraction,neg,synthetic,taglish,"Habang gumagawa kami ng seatwork, ang katabi ko ay palaging nagpapakita ng kanyang phone sa akin.",,4618
07218,extraneous,peer distraction,neg,synthetic,taglish,"Sa online class, may kaklase akong parang kausap ang ibang tao habang may lecture pa.",,4619
07219,extraneous,peer distraction,neg,synthetic,taglish,May biglang tunog ng notification sa phone ng katabi ko habang seryoso yung tinatalakay ng guro.,,4620
07220,extraneous,peer distraction,neg,synthetic,taglish,"Habang face to face, may kaklase akong palaging tumitingin sa phone niya kahit tuluy-tuloy ang lecture.",,4621
07221,extraneous,peer distraction,neg,synthetic,taglish,"Grabe, ang saya ng activity namin tungkol sa pointers and arrays ngayon.",,4622
07222,extraneous,peer distraction,neg,synthetic,taglish,May kaklase akong palaging kumakausap sa iba habang tahimik dapat kami sa exam namin.,,4623
07223,extraneous,peer distraction,neg,synthetic,taglish,"Habang face to face, may kaklase akong palaging tumitingin sa phone niya kahit naglelecture si Sir.",,4624
07224,extraneous,peer distraction,neg,synthetic,taglish,"grabe, natuwa ako sa laro namin about relations and functions, sobrang fun",,4625
07225,extraneous,peer distraction,neg,synthetic,taglish,"Habang online discussion, may kaklase na naglalagay ng ibang video sa background habang may lecture pa.",,4626
07226,extraneous,peer distraction,neg,synthetic,taglish,"Grabe, natuwa ako sa laro namin about relations and functions, sobrang fun.",,4627
07227,extraneous,peer distraction,neg,synthetic,taglish,"grabe, natuwa ako sa way niya mag-demonstrate ng stack operations ngayon",,4628
07228,extraneous,peer distraction,neg,synthetic,taglish,"Sa Zoom class, my groupmate kept unmuting accidentally kaya naririnig namin lahat ng ingay sa bahay nila.",,4629
07229,extraneous,peer distraction,neg,synthetic,taglish,May kaklase akong nagpapadala ng link ng game sa group chat namin habang may lecture pa.,,4630
07230,extraneous,peer distraction,neg,synthetic,taglish,"Habang face to face kami, may kaklase na palaging kinukurot ang seatmate niya para lang magtawanan.",,4631
07231,extraneous,peer distraction,neg,synthetic,taglish,"Sa online meeting, my groupmates were more focused sa outfit nila para sa event kesa sa report namin.",,4632
07232,extraneous,peer distraction,neg,synthetic,taglish,May estudyanteng naglalaro ng handheld game sa ilalim ng mesa habang may discussion pa sa harap.,,4633
07233,extraneous,peer distraction,neg,synthetic,taglish,"Habang video call kami, may kaklase na kumakain nang malakas habang naka-mute daw pero naririnig pa rin.",,4634
07234,extraneous,peer distraction,neg,synthetic,taglish,"Sa face to face class, may grupo sa likod na palaging nagpapasa ng papel na puno ng biro.",,4635
07235,extraneous,peer distraction,neg,synthetic,taglish,May kaklase akong pumupunta sa aking upuan just to ask something unrelated habang may quiz pa kami.,,4636
07236,extraneous,peer distraction,neg,synthetic,taglish,"Habang online discussion, may nagre-record ng sarili niya para sa TikTok habang may lecture pa.",,4637
07237,extraneous,peer distraction,neg,synthetic,taglish,"Sa breakout room namin, ang isang groupmate ay busy nag-eedit ng picture niya sa halip na tumulong.",,4638
07238,extraneous,peer distraction,neg,synthetic,taglish,May biglang tawanan mula sa isang grupo dahil may nag-post ng meme sa group chat namin.,,4639
07239,extraneous,peer distraction,neg,synthetic,taglish,"Habang face to face kami, may kaklase na palaging tumatayo just to look at what others are doing.",,4640
07240,extraneous,peer distraction,neg,synthetic,taglish,"Sa video conference, may camera na naka-on pero halatang may kasabay silang kumakain sa likod.",,4641
07241,extraneous,peer distraction,neg,synthetic,taglish,May estudyanteng nagpapadala ng sticker paulit-ulit sa group chat habang may seryosong announcement pa.,,4642
07242,extraneous,peer distraction,neg,synthetic,taglish,"Habang face to face, may kaklase sa harap na palaging bumabaling sa likod just to chat with friends.",,4643
07243,extraneous,peer distraction,neg,synthetic,taglish,"Sa online class, my seatmate messaged me constantly about unrelated stuff habang may lecture pa.",,4644
07244,extraneous,peer distraction,neg,synthetic,taglish,May group sa gilid that is always laughing whenever tinatanong na kami ni ma'am.,,4645
07245,extraneous,peer distraction,neg,synthetic,taglish,"Habang video call kami, may kaklase na naglalaro ng background sound effects para lang mangulit.",,4646
07246,extraneous,peer distraction,neg,synthetic,taglish,"Sa face to face class, may kaklase akong palaging kumakausap sa akin tungkol sa TV show niya.",,4647
07247,extraneous,peer distraction,neg,synthetic,taglish,May biglang ingay mula sa labas ng room dahil sa mga kaklaseng nagkukwentuhan habang may klase pa.,,4648
07248,extraneous,peer distraction,neg,synthetic,taglish,"Habang online discussion, may nagpapadala ng screenshot ng ibang app niya sa group chat namin.",,4649
07249,extraneous,peer distraction,neg,synthetic,taglish,"Sa breakout session namin, mas napag-usapan pa ng grupo yung bagong sapatos ng isang kaklase.",,4650
07250,extraneous,peer distraction,neg,synthetic,taglish,"Habang face to face kami, may kaklase na palaging tumatawa nang malakas kahit walang masyadong nangyayari.",,4651
07251,extraneous,instructional cadence,neg,real,english,We had huge work load...i propose to reduce workload little bit,train,726
07252,extraneous,instructional cadence,neg,real,english,Better if you can slow down the speed of the lectures.,train,727
07253,extraneous,instructional cadence,neg,real,english,"It would have been better if things like design patterns were taught before, so that we would have more time to try to use them in our project",train,728
07254,extraneous,instructional cadence,neg,real,english,"Explains everything in a speedy manner. Doesn't like to make sure you understand, just makes sure that you have heard what he said.",test,729
07255,extraneous,instructional cadence,neg,real,english,"Not assertive at all, which can be frustrating.",test,730
07256,extraneous,instructional cadence,neg,real,english,"She is extraordinarily knowledgeable. However, his lectures are invariably delivered at a snail's pace, in a very dry monotone.",test,731
07257,extraneous,instructional cadence,neg,real,english,"This lady just doesn't care, wants to be hard core",test,732
07258,extraneous,instructional cadence,neg,real,english,"It deals with two-speed IT in a single short lecture, so of course the treatment is superficial.",coursera,733
07259,extraneous,instructional cadence,neg,real,english,I think that it would be better if these videos were scattered throughout the rest of the specialisation. I do see value in including this material in the specialisation but not as an outright course.,coursera,734
07260,extraneous,instructional cadence,neg,real,english,it could be easily compressed in a two-weeks course. Sometimes interviews are too long for what they need to explain.,coursera,735
07261,extraneous,instructional cadence,neg,real,english,This session was too long and a little boring. Could be shorter with the related contents.,coursera,736
07262,extraneous,instructional cadence,neg,real,english,"While there is some interesting content, particuarly in the last week on design thinking, some of the course topics don't seem to hold together well.",coursera,737
07263,extraneous,instructional cadence,neg,real,english,"The videos move so fast that I am not able to detect what is going on. Please believe me when I say that I run a copy of Fusion 360 at the same time as a particular instructional video is playing. I toggle from one to another, taking notes from the instructional video when possible. Still, it takes me weeks, not days, to understand what the professor is doing.",coursera,738
07264,extraneous,instructional cadence,neg,real,english,"This particular module (week 3) is written for those students who are already have at least a nodding acquaintance with the software. I have been reviewing the tutorials that I am able to find -- and I have learned quite a bit of ""how-to"" information that this particular module does not provide.",coursera,739
07265,extraneous,instructional cadence,neg,real,english,"It starts with a very low pace but after midterm, it gets really fast and I cannot understand the content while reaching the end of term.",waterloo,740
07266,extraneous,instructional cadence,neg,real,english,"Started out pretty slow, but I didn't really pay attention and was severely behind.",waterloo,741
07267,extraneous,instructional cadence,neg,real,english,"the course is oddly paced, felt the super easy and simple first half of the course, and then gets unreasonably fast.",waterloo,742
07268,extraneous,instructional cadence,neg,real,english,Beware though as this course is time consuming because of the amount of problems and assignments and shouldn't be mixed with a term that is already fairly difficult.,waterloo,743
07269,extraneous,instructional cadence,neg,real,english,The course may be a little fast for a complete cs beginner but the course has 400+ practice questions to help prepare for the weekly assignments,waterloo,744
07270,extraneous,instructional cadence,neg,real,english,Assignment were thrown into your face like you just have one class for the whole term. It often took me eight to twelve hours to finish the assignment.,waterloo,745
07271,extraneous,instructional cadence,neg,real,english,"Shane is a great teacher, but his pace is very fast for many. He doesn't post notes online for students to catch up.",waterloo,746
07272,extraneous,instructional cadence,neg,real,english,Design pattern lecture was not given much time.,train,747
07273,extraneous,instructional cadence,neg,real,english,"It's an overload of information to be honest, but I can see why it's useful.",waterloo,748
07274,extraneous,instructional cadence,neg,real,english,"Was fun at first as it's similar to competitive math, but as the term goes on and assignments pile, it's not that great. Assignments are based somewhat on the material but it will take a long time just to finish one question.",waterloo,749
07275,extraneous,instructional cadence,neg,real,english,"Although somewhere around (Assignment 4+), assignment difficulty went from stupidly easy to incredibly difficult and it could take upwards of 15 hours to complete a problem set.",waterloo,750
07276,extraneous,instructional cadence,neg,real,english,"The Mobius assignments (quizzes) were free marks if you put enough time/effort into them since they had 3 attempts each, and oftentimes there were some questions that just took away so much of my sanity that I gave up and settled for a lower grade.",waterloo,751
07277,extraneous,instructional cadence,neg,real,english,set aside a fair amount of time for written assignments as they tend to get much more difficult post midterm,waterloo,752
07278,extraneous,instructional cadence,neg,real,english,"At first everything is great and you think it's soft but you just keep coming up. As it progresses, the intensity only increases and can become overwhelming and you may not like it.",waterloo,753
07279,extraneous,instructional cadence,neg,real,english,Better if you can reduce the speed of teaching madam,train,754
07280,extraneous,instructional cadence,neg,real,english,It 's better to teach the design patterns from the begining og the semester. It 's somewhat difficult to learn them when all of them are taught in 2 days.,train,755
07281,extraneous,instructional cadence,neg,real,english,There is no much time to read the whole chapters from the recommended book and study with work load we have.,train,756
07282,extraneous,instructional cadence,neg,real,english,Speed of some theory parts are high,train,757
07283,extraneous,instructional cadence,neg,real,english,Speed of the lecture was rather high. It will be helpful if more examples were discussed in the class.,train,758
07284,extraneous,instructional cadence,neg,real,english,Work load is high,train,759
07285,extraneous,instructional cadence,neg,real,english,This class was the longest class of my life,train,760
07286,extraneous,instructional cadence,neg,real,english,"LOTS OF WORK. prepares you well for 301, but the work is overwhelming.",train,761
07287,extraneous,instructional cadence,neg,real,english,He tries to cover way too much material at one time & he goes way too fast,train,762
